robo,data,ativo,lado,resultado,resultado_pct,hora,estrategia,lote,resultado_bruto,custos
alaska-&-square,03/12/2021,WIN,V,"264,00",,11:24:05,Reversao,16,"R$264,00",0
alaska-&-square,03/12/2021,WIN,V,"80,00",,16:12:07,Reversao,4,"R$80,00",0
alaska-&-square,06/12/2021,WIN,V,"-920,00",,10:01:06,Reversao,16,"-R$920,00",0
alaska-&-square,06/12/2021,WIN,V,"80,00",,11:00:04,Reversao,4,"R$80,00",0
alaska-&-square,06/12/2021,WIN,V,"-920,00",,12:06:08,Reversao,16,"-R$920,00",0
alaska-&-square,06/12/2021,WIN,V,"80,00",,13:03:10,Reversao,4,"R$80,00",0
alaska-&-square,06/12/2021,WIN,V,"80,00",,15:03:05,Reversao,4,"R$80,00",0
alaska-&-square,07/12/2021,WIN,V,"80,00",,10:10:07,Reversao,4,"R$80,00",0
alaska-&-square,07/12/2021,WIN,V,"80,00",,13:16:06,Reversao,4,"R$80,00",0
alaska-&-square,07/12/2021,WIN,V,"80,00",,15:05:00,Reversao,4,"R$80,00",0
alaska-&-square,08/12/2021,WIN,V,"80,00",,12:02:10,Reversao,4,"R$80,00",0
alaska-&-square,08/12/2021,WIN,V,"264,00",,14:05:08,Reversao,16,"R$264,00",0
alaska-&-square,08/12/2021,WIN,V,"-920,00",,16:35:14,Reversao,16,"-R$920,00",0
alaska-&-square,09/12/2021,WIN,V,"80,00",,10:14:01,Reversao,4,"R$80,00",0
alaska-&-square,09/12/2021,WIN,V,"264,00",,13:13:14,Reversao,16,"R$264,00",0
alaska-&-square,09/12/2021,WIN,V,"80,00",,16:36:02,Reversao,4,"R$80,00",0
alaska-&-square,10/12/2021,WIN,V,"264,00",,11:12:01,Reversao,16,"R$264,00",0
alaska-&-square,10/12/2021,WIN,V,"80,00",,14:26:06,Reversao,4,"R$80,00",0
alaska-&-square,13/12/2021,WIN,V,"264,00",,11:16:03,Reversao,16,"R$264,00",0
alaska-&-square,15/12/2021,WIN,V,"80,00",,10:04:08,Reversao,4,"R$80,00",0
alaska-&-square,15/12/2021,WIN,V,"264,00",,15:40:10,Reversao,16,"R$264,00",0
alaska-&-square,16/12/2021,WIN,V,"264,00",,13:06:14,Reversao,16,"R$264,00",0
alaska-&-square,16/12/2021,WIN,V,"-920,00",,14:46:13,Reversao,16,"-R$920,00",0
alaska-&-square,16/12/2021,WIN,V,"80,00",,16:17:21,Reversao,4,"R$80,00",0
alaska-&-square,17/12/2021,WIN,V,"264,00",,13:48:14,Reversao,16,"R$264,00",0
alaska-&-square,17/12/2021,WIN,V,"264,00",,15:13:10,Reversao,16,"R$264,00",0
alaska-&-square,20/12/2021,WIN,V,"80,00",,10:03:06,Reversao,4,"R$80,00",0
alaska-&-square,20/12/2021,WIN,V,"80,00",,14:56:08,Reversao,4,"R$80,00",0
alaska-&-square,21/12/2021,WIN,V,"-920,00",,14:33:05,Reversao,16,"-R$920,00",0
alaska-&-square,23/12/2021,WIN,V,"264,00",,12:04:10,Reversao,16,"R$264,00",0
alaska-&-square,27/12/2021,WIN,V,"80,00",,11:19:10,Reversao,4,"R$80,00",0
alaska-&-square,27/12/2021,WIN,V,"264,00",,13:24:13,Reversao,16,"R$264,00",0
alaska-&-square,28/12/2021,WIN,V,"-920,00",,14:32:10,Reversao,16,"-R$920,00",0
alaska-&-square,29/12/2021,WIN,V,"80,00",,10:06:03,Reversao,4,"R$80,00",0
alaska-&-square,30/12/2021,WIN,V,"264,00",,10:17:02,Reversao,16,"R$264,00",0
alaska-&-square,30/12/2021,WIN,V,"264,00",,12:11:05,Reversao,16,"R$264,00",0
alaska-&-square,03/01/2022,WIN,V,"-920,00",,10:03:00,Reversao,16,"-R$920,00",0
alaska-&-square,03/01/2022,WIN,V,"80,00",,11:01:00,Reversao,4,"R$80,00",0
alaska-&-square,03/01/2022,WIN,V,"-920,00",,13:12:00,Reversao,16,"-R$920,00",0
alaska-&-square,04/01/2022,WIN,V,"80,00",,10:00:00,Reversao,4,"R$80,00",0
alaska-&-square,04/01/2022,WIN,V,"80,00",,13:01:00,Reversao,4,"R$80,00",0
alaska-&-square,05/01/2022,WIN,V,"80,00",,12:07:00,Reversao,4,"R$80,00",0
alaska-&-square,06/01/2022,WIN,V,"80,00",,10:02:00,Reversao,4,"R$80,00",0
alaska-&-square,06/01/2022,WIN,V,"-920,00",,11:15:00,Reversao,16,"-R$920,00",0
alaska-&-square,06/01/2022,WIN,V,"264,00",,12:05:00,Reversao,16,"R$264,00",0
alaska-&-square,06/01/2022,WIN,V,"80,00",,13:27:00,Reversao,4,"R$80,00",0
alaska-&-square,07/01/2022,WIN,V,"80,00",,10:02:00,Reversao,4,"R$80,00",0
alaska-&-square,07/01/2022,WIN,V,"80,00",,12:01:00,Reversao,4,"R$80,00",0
alaska-&-square,10/01/2022,WIN,V,"80,00",,14:23:00,Reversao,4,"R$80,00",0
alaska-&-square,11/01/2022,WIN,V,"264,00",,11:21:00,Reversao,16,"R$264,00",0
alaska-&-square,12/01/2022,WIN,V,"80,00",,12:03:00,Reversao,4,"R$80,00",0
alaska-&-square,12/01/2022,WIN,V,"-920,00",,14:13:00,Reversao,16,"-R$920,00",0
alaska-&-square,12/01/2022,WIN,V,"264,00",,15:32:00,Reversao,16,"R$264,00",0
alaska-&-square,13/01/2022,WIN,V,"80,00",,12:01:00,Reversao,4,"R$80,00",0
alaska-&-square,13/01/2022,WIN,V,"80,00",,14:17:00,Reversao,4,"R$80,00",0
alaska-&-square,13/01/2022,WIN,V,"-920,00",,16:47:00,Reversao,16,"-R$920,00",0
alaska-&-square,14/01/2022,WIN,V,"80,00",,13:23:00,Reversao,4,"R$80,00",0
alaska-&-square,17/01/2022,WIN,V,"-920,00",,13:16:00,Reversao,16,"-R$920,00",0
alaska-&-square,18/01/2022,WIN,V,"-920,00",,10:03:00,Reversao,16,"-R$920,00",0
alaska-&-square,18/01/2022,WIN,V,"80,00",,11:32:00,Reversao,4,"R$80,00",0
alaska-&-square,18/01/2022,WIN,V,"-920,00",,13:31:00,Reversao,16,"-R$920,00",0
alaska-&-square,18/01/2022,WIN,V,"80,00",,14:04:00,Reversao,4,"R$80,00",0
alaska-&-square,19/01/2022,WIN,V,"80,00",,12:33:00,Reversao,4,"R$80,00",0
alaska-&-square,19/01/2022,WIN,V,"264,00",,14:39:00,Reversao,16,"R$264,00",0
alaska-&-square,20/01/2022,WIN,V,"264,00",,12:09:00,Reversao,16,"R$264,00",0
alaska-&-square,20/01/2022,WIN,V,"264,00",,15:34:00,Reversao,16,"R$264,00",0
alaska-&-square,21/01/2022,WIN,V,"-920,00",,11:07:00,Reversao,16,"-R$920,00",0
alaska-&-square,21/01/2022,WIN,V,"80,00",,12:07:00,Reversao,4,"R$80,00",0
alaska-&-square,24/01/2022,WIN,V,"264,00",,10:16:00,Reversao,16,"R$264,00",0
alaska-&-square,24/01/2022,WIN,V,"80,00",,13:25:00,Reversao,4,"R$80,00",0
alaska-&-square,24/01/2022,WIN,V,"80,00",,16:22:00,Reversao,4,"R$80,00",0
alaska-&-square,26/01/2022,WIN,V,"264,00",,11:00:00,Reversao,16,"R$264,00",0
alaska-&-square,26/01/2022,WIN,V,"264,00",,12:02:00,Reversao,16,"R$264,00",0
alaska-&-square,26/01/2022,WIN,V,"80,00",,13:34:00,Reversao,4,"R$80,00",0
alaska-&-square,26/01/2022,WIN,V,"264,00",,15:02:00,Reversao,16,"R$264,00",0
alaska-&-square,27/01/2022,WIN,V,"264,00",,11:22:00,Reversao,16,"R$264,00",0
alaska-&-square,28/01/2022,WIN,V,"80,00",,11:02:00,Reversao,4,"R$80,00",0
alaska-&-square,28/01/2022,WIN,V,"264,00",,13:31:00,Reversao,16,"R$264,00",0
alaska-&-square,28/01/2022,WIN,V,"80,00",,16:14:00,Reversao,4,"R$80,00",0
alaska-&-square,31/01/2022,WIN,V,"264,00",,11:03:00,Reversao,16,"R$264,00",0
alaska-&-square,31/01/2022,WIN,V,"264,00",,14:08:00,Reversao,16,"R$264,00",0
alaska-&-square,01/02/2022,WIN,V,"264,00",,11:04:00,Reversao,16,"R$264,00",0
alaska-&-square,01/02/2022,WIN,V,"80,00",,12:02:00,Reversao,4,"R$80,00",0
alaska-&-square,01/02/2022,WIN,V,"80,00",,13:30:00,Reversao,4,"R$80,00",0
alaska-&-square,02/02/2022,WIN,V,"264,00",,15:09:00,Reversao,16,"R$264,00",0
alaska-&-square,03/02/2022,WIN,V,"264,00",,12:03:00,Reversao,16,"R$264,00",0
alaska-&-square,03/02/2022,WIN,V,"264,00",,15:04:00,Reversao,16,"R$264,00",0
alaska-&-square,04/02/2022,WIN,V,"80,00",,10:02:00,Reversao,4,"R$80,00",0
alaska-&-square,04/02/2022,WIN,V,"264,00",,12:10:00,Reversao,16,"R$264,00",0
alaska-&-square,04/02/2022,WIN,V,"264,00",,14:11:00,Reversao,16,"R$264,00",0
alaska-&-square,07/02/2022,WIN,V,"80,00",,11:03:00,Reversao,4,"R$80,00",0
alaska-&-square,07/02/2022,WIN,V,"80,00",,13:35:00,Reversao,4,"R$80,00",0
alaska-&-square,08/02/2022,WIN,V,"80,00",,12:01:00,Reversao,4,"R$80,00",0
alaska-&-square,09/02/2022,WIN,V,"80,00",,13:25:00,Reversao,4,"R$80,00",0
alaska-&-square,09/02/2022,WIN,V,"80,00",,15:22:00,Reversao,4,"R$80,00",0
alaska-&-square,10/02/2022,WIN,V,"80,00",,11:00:00,Reversao,4,"R$80,00",0
alaska-&-square,10/02/2022,WIN,V,"-920,00",,14:45:00,Reversao,16,"-R$920,00",0
alaska-&-square,10/02/2022,WIN,V,"264,00",,16:15:00,Reversao,16,"R$264,00",0
alaska-&-square,11/02/2022,WIN,V,"80,00",,10:55:00,Reversao,4,"R$80,00",0
alaska-&-square,11/02/2022,WIN,V,"80,00",,15:37:00,Reversao,4,"R$80,00",0
alaska-&-square,14/02/2022,WIN,V,"264,00",,11:17:00,Reversao,16,"R$264,00",0
alaska-&-square,14/02/2022,WIN,V,"80,00",,15:30:00,Reversao,4,"R$80,00",0
alaska-&-square,15/02/2022,WIN,V,"264,00",,11:16:00,Reversao,16,"R$264,00",0
alaska-&-square,16/02/2022,WIN,V,"264,00",,11:12:00,Reversao,16,"R$264,00",0
alaska-&-square,16/02/2022,WIN,V,"-920,00",,16:02:00,Reversao,16,"-R$920,00",0
alaska-&-square,17/02/2022,WIN,V,"80,00",,10:08:00,Reversao,4,"R$80,00",0
alaska-&-square,17/02/2022,WIN,V,"80,00",,11:20:00,Reversao,4,"R$80,00",0
alaska-&-square,17/02/2022,WIN,V,"80,00",,16:12:00,Reversao,4,"R$80,00",0
alaska-&-square,18/02/2022,WIN,V,"80,00",,10:09:00,Reversao,4,"R$80,00",0
alaska-&-square,22/02/2022,WIN,V,"80,00",,11:24:00,Reversao,4,"R$80,00",0
alaska-&-square,22/02/2022,WIN,V,"264,00",,12:01:00,Reversao,16,"R$264,00",0
alaska-&-square,23/02/2022,WIN,V,"264,00",,10:02:00,Reversao,16,"R$264,00",0
alaska-&-square,23/02/2022,WIN,V,"80,00",,11:12:00,Reversao,4,"R$80,00",0
alaska-&-square,23/02/2022,WIN,V,"264,00",,14:03:00,Reversao,16,"R$264,00",0
alaska-&-square,24/02/2022,WIN,V,"80,00",,10:09:00,Reversao,4,"R$80,00",0
alaska-&-square,24/02/2022,WIN,V,"80,00",,11:13:00,Reversao,4,"R$80,00",0
alaska-&-square,24/02/2022,WIN,V,"-920,00",,12:04:00,Reversao,16,"-R$920,00",0
alaska-&-square,25/02/2022,WIN,V,"80,00",,11:01:00,Reversao,4,"R$80,00",0
alaska-&-square,25/02/2022,WIN,V,"80,00",,12:02:00,Reversao,4,"R$80,00",0
alaska-&-square,25/02/2022,WIN,V,"264,00",,14:14:00,Reversao,16,"R$264,00",0
alaska-&-square,03/03/2022,WIN,V,"-920,00",,11:51:00,Reversao,16,"-R$920,00",0
alaska-&-square,03/03/2022,WIN,V,"-920,00",,14:28:00,Reversao,16,"-R$920,00",0
alaska-&-square,04/03/2022,WIN,V,"264,00",,10:09:00,Reversao,16,"R$264,00",0
alaska-&-square,21/03/2022,WIN,V,"80,00",,13:28:00,Reversao,4,"R$80,00",0
alaska-&-square,08/03/2022,WIN,V,"80,00",,10:02:00,Reversao,4,"R$80,00",0
alaska-&-square,08/03/2022,WIN,V,"80,00",,12:02:00,Reversao,4,"R$80,00",0
alaska-&-square,10/03/2022,WIN,V,"80,00",,12:03:00,Reversao,4,"R$80,00",0
alaska-&-square,10/03/2022,WIN,V,"-920,00",,13:06:00,Reversao,16,"-R$920,00",0
alaska-&-square,10/03/2022,WIN,V,"80,00",,14:10:00,Reversao,4,"R$80,00",0
alaska-&-square,11/03/2022,WIN,V,"80,00",,11:40:00,Reversao,4,"R$80,00",0
alaska-&-square,11/03/2022,WIN,V,"264,00",,15:08:00,Reversao,16,"R$264,00",0
alaska-&-square,30/03/2020,WIN,V,"80,00",,14:01:10,Reversao,4,"R$80,00",0
alaska-&-square,20/03/2023,WIN,V,"80,00",,14:04:08,Reversao,4,"R$80,00",0
alaska-&-square,15/03/2022,WIN,V,"264,00",,12:07:00,Reversao,16,"R$264,00",0
alaska-&-square,15/03/2022,WIN,V,"80,00",,14:16:00,Reversao,4,"R$80,00",0
alaska-&-square,17/03/2022,WIN,V,"264,00",,13:07:00,Reversao,16,"R$264,00",0
alaska-&-square,17/03/2022,WIN,V,"-920,00",,15:50:00,Reversao,16,"-R$920,00",0
alaska-&-square,18/03/2022,WIN,V,"264,00",,10:18:00,Reversao,16,"R$264,00",0
alaska-&-square,18/03/2022,WIN,V,"264,00",,12:49:00,Reversao,16,"R$264,00",0
alaska-&-square,02/03/2020,WIN,V,"80,00",,14:08:14,Reversao,4,"R$80,00",0
alaska-&-square,27/03/2023,WIN,V,"264,00",,14:12:21,Reversao,16,"R$264,00",0
alaska-&-square,10/03/2025,WIN,V,"80,00",,14:36,Reversao,4,"R$80,00",0
alaska-&-square,04/03/2024,WIN,V,"80,00",,14:44:00,Reversao,4,"R$80,00",0
alaska-&-square,22/03/2022,WIN,V,"80,00",,12:30:00,Reversao,4,"R$80,00",0
alaska-&-square,22/03/2022,WIN,V,"264,00",,15:25:00,Reversao,16,"R$264,00",0
alaska-&-square,23/03/2022,WIN,V,"-920,00",,10:49:00,Reversao,16,"-R$920,00",0
alaska-&-square,23/03/2022,WIN,V,"80,00",,13:12:00,Reversao,4,"R$80,00",0
alaska-&-square,24/03/2022,WIN,V,"80,00",,10:14:00,Reversao,4,"R$80,00",0
alaska-&-square,24/03/2022,WIN,V,"80,00",,14:40:00,Reversao,4,"R$80,00",0
alaska-&-square,25/03/2022,WIN,V,"-920,00",,10:04:00,Reversao,16,"-R$920,00",0
alaska-&-square,25/03/2022,WIN,V,"80,00",,12:09:00,Reversao,4,"R$80,00",0
alaska-&-square,25/03/2022,WIN,V,"264,00",,14:14:00,Reversao,16,"R$264,00",0
alaska-&-square,25/03/2022,WIN,V,"80,00",,15:12:00,Reversao,4,"R$80,00",0
alaska-&-square,28/03/2022,WIN,V,"80,00",,14:48:00,Reversao,4,"R$80,00",0
alaska-&-square,01/03/2021,WIN,V,"80,00",,15:03:06,Reversao,4,"R$80,00",0
alaska-&-square,30/03/2022,WIN,V,"80,00",,10:06:00,Reversao,4,"R$80,00",0
alaska-&-square,30/03/2022,WIN,V,"264,00",,13:22:00,Reversao,16,"R$264,00",0
alaska-&-square,30/03/2022,WIN,V,"264,00",,16:07:00,Reversao,16,"R$264,00",0
alaska-&-square,31/03/2022,WIN,V,"80,00",,11:03:00,Reversao,4,"R$80,00",0
alaska-&-square,31/03/2022,WIN,V,"80,00",,15:06:00,Reversao,4,"R$80,00",0
alaska-&-square,01/04/2022,WIN,V,"264,00",,12:37:00,Reversao,16,"R$264,00",0
alaska-&-square,02/04/2024,WIN,V,"-920,00",,14:00:00,Reversao,16,"-R$920,00",0
alaska-&-square,06/04/2022,WIN,V,"264,00",,10:22:00,Reversao,16,"R$264,00",0
alaska-&-square,06/04/2022,WIN,V,"-920,00",,12:29:00,Reversao,16,"-R$920,00",0
alaska-&-square,06/04/2022,WIN,V,"264,00",,14:08:00,Reversao,16,"R$264,00",0
alaska-&-square,06/04/2022,WIN,V,"80,00",,16:07:00,Reversao,4,"R$80,00",0
alaska-&-square,07/04/2022,WIN,V,"264,00",,11:03:00,Reversao,16,"R$264,00",0
alaska-&-square,07/04/2022,WIN,V,"80,00",,15:19:00,Reversao,4,"R$80,00",0
alaska-&-square,08/04/2022,WIN,V,"264,00",,12:46:00,Reversao,16,"R$264,00",0
alaska-&-square,08/04/2022,WIN,V,"264,00",,16:06:00,Reversao,16,"R$264,00",0
alaska-&-square,11/04/2022,WIN,V,"264,00",,11:05:00,Reversao,16,"R$264,00",0
alaska-&-square,11/04/2022,WIN,V,"264,00",,15:04:00,Reversao,16,"R$264,00",0
alaska-&-square,06/04/2021,WIN,V,"264,00",,14:10:05,Reversao,16,"R$264,00",0
alaska-&-square,13/04/2022,WIN,V,"264,00",,10:15:00,Reversao,16,"R$264,00",0
alaska-&-square,13/04/2022,WIN,V,"264,00",,16:20:00,Reversao,16,"R$264,00",0
alaska-&-square,18/04/2022,WIN,V,"264,00",,12:24:00,Reversao,16,"R$264,00",0
alaska-&-square,18/04/2022,WIN,V,"80,00",,15:17:00,Reversao,4,"R$80,00",0
alaska-&-square,26/04/2022,WIN,V,"80,00",,14:14:00,Reversao,4,"R$80,00",0
alaska-&-square,25/04/2023,WIN,V,"80,00",,14:22:00,Reversao,4,"R$80,00",0
alaska-&-square,20/04/2022,WIN,V,"80,00",,12:11:00,Reversao,4,"R$80,00",0
alaska-&-square,20/04/2022,WIN,V,"264,00",,15:18:00,Reversao,16,"R$264,00",0
alaska-&-square,25/04/2022,WIN,V,"264,00",,10:04:00,Reversao,16,"R$264,00",0
alaska-&-square,25/04/2022,WIN,V,"-920,00",,14:04:00,Reversao,16,"-R$920,00",0
alaska-&-square,25/04/2022,WIN,V,"264,00",,16:04:00,Reversao,16,"R$264,00",0
alaska-&-square,03/04/2018,WIN,V,"80,00",,14:36:40,Reversao,4,"R$80,00",0
alaska-&-square,27/04/2022,WIN,V,"80,00",,10:04:00,Reversao,4,"R$80,00",0
alaska-&-square,27/04/2022,WIN,V,"264,00",,15:17:00,Reversao,16,"R$264,00",0
alaska-&-square,28/04/2022,WIN,V,"80,00",,16:31:00,Reversao,4,"R$80,00",0
alaska-&-square,29/04/2022,WIN,V,"80,00",,11:16:00,Reversao,4,"R$80,00",0
alaska-&-square,03/05/2022,WIN,V,"264,00",,11:08:00,Reversao,16,"R$264,00",0
alaska-&-square,03/05/2022,WIN,V,"80,00",,15:05:00,Reversao,4,"R$80,00",0
alaska-&-square,04/05/2022,WIN,V,"264,00",,14:48:00,Reversao,16,"R$264,00",0
alaska-&-square,04/05/2022,WIN,V,"-920,00",,16:03:00,Reversao,16,"-R$920,00",0
alaska-&-square,06/05/2022,WIN,V,"-920,00",,10:11:00,Reversao,16,"-R$920,00",0
alaska-&-square,06/05/2022,WIN,V,"80,00",,14:12:00,Reversao,4,"R$80,00",0
alaska-&-square,06/05/2022,WIN,V,"-920,00",,16:21:00,Reversao,16,"-R$920,00",0
alaska-&-square,09/05/2022,WIN,V,"80,00",,14:13:00,Reversao,4,"R$80,00",0
alaska-&-square,09/05/2022,WIN,V,"264,00",,16:32:00,Reversao,16,"R$264,00",0
alaska-&-square,10/05/2022,WIN,V,"264,00",,15:06:00,Reversao,16,"R$264,00",0
alaska-&-square,11/05/2022,WIN,V,"264,00",,11:13:00,Reversao,16,"R$264,00",0
alaska-&-square,11/05/2022,WIN,V,"264,00",,13:10:00,Reversao,16,"R$264,00",0
alaska-&-square,11/05/2022,WIN,V,"264,00",,16:05:00,Reversao,16,"R$264,00",0
alaska-&-square,12/05/2022,WIN,V,"80,00",,14:19:00,Reversao,4,"R$80,00",0
alaska-&-square,13/05/2022,WIN,V,"264,00",,12:04:00,Reversao,16,"R$264,00",0
alaska-&-square,13/05/2022,WIN,V,"264,00",,14:20:00,Reversao,16,"R$264,00",0
alaska-&-square,13/05/2022,WIN,V,"264,00",,16:36:00,Reversao,16,"R$264,00",0
alaska-&-square,16/05/2022,WIN,V,"80,00",,10:18:00,Reversao,4,"R$80,00",0
alaska-&-square,16/05/2022,WIN,V,"80,00",,11:01:00,Reversao,4,"R$80,00",0
alaska-&-square,16/05/2022,WIN,V,"80,00",,16:21:00,Reversao,4,"R$80,00",0
alaska-&-square,17/05/2022,WIN,V,"80,00",,10:17:00,Reversao,4,"R$80,00",0
alaska-&-square,17/05/2022,WIN,V,"264,00",,13:06:00,Reversao,16,"R$264,00",0
alaska-&-square,18/05/2022,WIN,V,"80,00",,10:06:00,Reversao,4,"R$80,00",0
alaska-&-square,18/05/2022,WIN,V,"80,00",,14:05:00,Reversao,4,"R$80,00",0
alaska-&-square,19/05/2022,WIN,V,"80,00",,10:04:00,Reversao,4,"R$80,00",0
alaska-&-square,19/05/2022,WIN,V,"264,00",,13:20:00,Reversao,16,"R$264,00",0
alaska-&-square,19/05/2022,WIN,V,"80,00",,15:04:00,Reversao,4,"R$80,00",0
alaska-&-square,20/05/2022,WIN,V,"80,00",,11:07:00,Reversao,4,"R$80,00",0
alaska-&-square,20/05/2022,WIN,V,"264,00",,15:07:00,Reversao,16,"R$264,00",0
alaska-&-square,20/05/2022,WIN,V,"264,00",,16:13:00,Reversao,16,"R$264,00",0
alaska-&-square,24/05/2022,WIN,V,"80,00",,11:01:00,Reversao,4,"R$80,00",0
alaska-&-square,24/05/2022,WIN,V,"80,00",,13:17:00,Reversao,4,"R$80,00",0
alaska-&-square,25/05/2022,WIN,V,"264,00",,12:35:00,Reversao,16,"R$264,00",0
alaska-&-square,26/05/2022,WIN,V,"-920,00",,14:32:00,Reversao,16,"-R$920,00",0
alaska-&-square,27/05/2022,WIN,V,"80,00",,11:01:00,Reversao,4,"R$80,00",0
alaska-&-square,27/05/2022,WIN,V,"264,00",,12:02:00,Reversao,16,"R$264,00",0
alaska-&-square,30/05/2022,WIN,V,"80,00",,10:24:00,Reversao,4,"R$80,00",0
alaska-&-square,30/05/2022,WIN,V,"-920,00",,16:45:00,Reversao,16,"-R$920,00",0
alaska-&-square,31/05/2022,WIN,V,"80,00",,10:32:00,Reversao,4,"R$80,00",0
alaska-&-square,31/05/2022,WIN,V,"80,00",,12:08:00,Reversao,4,"R$80,00",0
alaska-&-square,31/05/2022,WIN,V,"264,00",,15:08:00,Reversao,16,"R$264,00",0
alaska-&-square,01/06/2022,WIN,V,"80,00",,11:00:00,Reversao,4,"R$80,00",0
alaska-&-square,01/06/2022,WIN,V,"80,00",,12:15:00,Reversao,4,"R$80,00",0
alaska-&-square,01/06/2022,WIN,V,"80,00",,16:54:00,Reversao,4,"R$80,00",0
alaska-&-square,02/06/2022,WIN,V,"264,00",,14:11:00,Reversao,16,"R$264,00",0
alaska-&-square,03/06/2022,WIN,V,"264,00",,11:05:00,Reversao,16,"R$264,00",0
alaska-&-square,03/06/2022,WIN,V,"80,00",,14:18:00,Reversao,4,"R$80,00",0
alaska-&-square,06/06/2022,WIN,V,"80,00",,15:15:00,Reversao,4,"R$80,00",0
alaska-&-square,07/06/2022,WIN,V,"80,00",,11:08:00,Reversao,4,"R$80,00",0
alaska-&-square,07/06/2022,WIN,V,"80,00",,12:05:00,Reversao,4,"R$80,00",0
alaska-&-square,07/06/2022,WIN,V,"80,00",,14:14:00,Reversao,4,"R$80,00",0
alaska-&-square,07/06/2022,WIN,V,"-920,00",,16:34:00,Reversao,16,"-R$920,00",0
alaska-&-square,08/06/2022,WIN,V,"80,00",,11:08:00,Reversao,4,"R$80,00",0
alaska-&-square,08/06/2022,WIN,V,"80,00",,13:23:00,Reversao,4,"R$80,00",0
alaska-&-square,09/06/2022,WIN,V,"264,00",,14:27:00,Reversao,16,"R$264,00",0
alaska-&-square,10/06/2022,WIN,V,"264,00",,16:03:00,Reversao,16,"R$264,00",0
alaska-&-square,13/06/2022,WIN,V,"80,00",,15:08:00,Reversao,4,"R$80,00",0
alaska-&-square,14/06/2022,WIN,V,"80,00",,11:04:00,Reversao,4,"R$80,00",0
alaska-&-square,14/06/2022,WIN,V,"264,00",,13:05:00,Reversao,16,"R$264,00",0
alaska-&-square,15/06/2022,WIN,V,"80,00",,10:01:00,Reversao,4,"R$80,00",0
alaska-&-square,15/06/2022,WIN,V,"264,00",,11:01:00,Reversao,16,"R$264,00",0
alaska-&-square,15/06/2022,WIN,V,"80,00",,15:00:00,Reversao,4,"R$80,00",0
alaska-&-square,17/06/2022,WIN,V,"264,00",,14:32:00,Reversao,16,"R$264,00",0
alaska-&-square,17/06/2022,WIN,V,"-920,00",,16:12:00,Reversao,16,"-R$920,00",0
alaska-&-square,20/06/2022,WIN,V,"264,00",,13:05:00,Reversao,16,"R$264,00",0
alaska-&-square,20/06/2022,WIN,V,"264,00",,15:37:00,Reversao,16,"R$264,00",0
alaska-&-square,21/06/2022,WIN,V,"80,00",,14:21:00,Reversao,4,"R$80,00",0
alaska-&-square,22/06/2022,WIN,V,"80,00",,10:05:00,Reversao,4,"R$80,00",0
alaska-&-square,22/06/2022,WIN,V,"-920,00",,12:01:00,Reversao,16,"-R$920,00",0
alaska-&-square,23/06/2022,WIN,V,"-920,00",,10:00:00,Reversao,16,"-R$920,00",0
alaska-&-square,23/06/2022,WIN,V,"80,00",,12:01:00,Reversao,4,"R$80,00",0
alaska-&-square,24/06/2022,WIN,V,"80,00",,10:04:00,Reversao,4,"R$80,00",0
alaska-&-square,24/06/2022,WIN,V,"80,00",,12:12:00,Reversao,4,"R$80,00",0
alaska-&-square,24/06/2022,WIN,V,"80,00",,14:54:00,Reversao,4,"R$80,00",0
alaska-&-square,27/06/2022,WIN,V,"264,00",,12:08:00,Reversao,16,"R$264,00",0
alaska-&-square,27/06/2022,WIN,V,"264,00",,14:09:00,Reversao,16,"R$264,00",0
alaska-&-square,28/06/2022,WIN,V,"80,00",,11:07:00,Reversao,4,"R$80,00",0
alaska-&-square,28/06/2022,WIN,V,"80,00",,14:00:00,Reversao,4,"R$80,00",0
alaska-&-square,29/06/2022,WIN,V,"80,00",,15:41:00,Reversao,4,"R$80,00",0
alaska-&-square,30/06/2022,WIN,V,"80,00",,11:18:00,Reversao,4,"R$80,00",0
alaska-&-square,30/06/2022,WIN,V,"80,00",,14:07:00,Reversao,4,"R$80,00",0
alaska-&-square,04/07/2022,WIN,V,"264,00",,12:38:05,Reversao,16,"R$264,00",0
alaska-&-square,05/07/2022,WIN,V,"80,00",,12:00:05,Reversao,4,"R$80,00",0
alaska-&-square,05/07/2022,WIN,V,"-920,00",,16:01:01,Reversao,16,"-R$920,00",0
alaska-&-square,06/07/2022,WIN,V,"80,00",,11:01:11,Reversao,4,"R$80,00",0
alaska-&-square,06/07/2022,WIN,V,"264,00",,14:31:08,Reversao,16,"R$264,00",0
alaska-&-square,06/07/2022,WIN,V,"-920,00",,15:00:04,Reversao,16,"-R$920,00",0
alaska-&-square,07/07/2022,WIN,V,"-920,00",,11:01:10,Reversao,16,"-R$920,00",0
alaska-&-square,07/07/2022,WIN,V,"80,00",,16:25:05,Reversao,4,"R$80,00",0
alaska-&-square,08/07/2022,WIN,V,"264,00",,12:17:10,Reversao,16,"R$264,00",0
alaska-&-square,11/07/2022,WIN,V,"80,00",,13:07:14,Reversao,4,"R$80,00",0
alaska-&-square,12/07/2022,WIN,V,"80,00",,10:03:04,Reversao,4,"R$80,00",0
alaska-&-square,12/07/2022,WIN,V,"264,00",,12:04:59,Reversao,16,"R$264,00",0
alaska-&-square,12/07/2022,WIN,V,"-920,00",,14:14:21,Reversao,16,"-R$920,00",0
