Data;Hora;Estratégia;Ativo;Lote;Direção;Resultado Bruto;Custos;Resultado Liquido
11/10/2018;14:04:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
15/10/2018;10:04:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/10/2018;15:30:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/10/2018;15:58:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
17/10/2018;11:46:20;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
17/10/2018;13:35:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/10/2018;14:05:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/10/2018;12:09:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/10/2018;14:18:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/10/2018;16:02:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/10/2018;10:30:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/10/2018;15:06:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/10/2018;11:08:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
22/10/2018;12:13:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
23/10/2018;11:02:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/10/2018;16:12:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
24/10/2018;16:03:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
25/10/2018;10:06:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
25/10/2018;12:14:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
25/10/2018;15:23:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
26/10/2018;10:20:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/10/2018;16:07:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/10/2018;12:03:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/10/2018;15:08:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/10/2018;10:04:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
30/10/2018;10:06:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
30/10/2018;11:02:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
30/10/2018;14:00:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/10/2018;16:02:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
01/11/2018;13:15:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
01/11/2018;14:02:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/11/2018;10:30:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/11/2018;11:03:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/11/2018;13:10:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
05/11/2018;14:25:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/11/2018;13:32:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
07/11/2018;15:20:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/11/2018;10:46:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/11/2018;13:06:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/11/2018;16:15:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/11/2018;10:06:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/11/2018;11:08:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/11/2018;16:46:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/11/2018;13:01:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/11/2018;15:42:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
14/11/2018;12:13:20;alaska-&-square;WIN;16;Venda;264,00;0;264,00
14/11/2018;15:04:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
14/11/2018;16:28:20;alaska-&-square;WIN;16;Venda;264,00;0;264,00
16/11/2018;12:02:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/11/2018;13:07:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
16/11/2018;16:26:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/11/2018;13:07:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
19/11/2018;14:15:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
21/11/2018;11:06:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
21/11/2018;13:50:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
21/11/2018;15:31:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
22/11/2018;14:20:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/11/2018;11:39:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/11/2018;13:06:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/11/2018;10:04:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/11/2018;11:05:20;alaska-&-square;WIN;16;Venda;264,00;0;264,00
27/11/2018;15:25:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/11/2018;10:07:20;alaska-&-square;WIN;16;Venda;264,00;0;264,00
28/11/2018;12:38:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/11/2018;16:02:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
29/11/2018;12:47:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/11/2018;15:46:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/11/2018;10:02:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/11/2018;12:18:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/12/2018;10:10:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/12/2018;12:13:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/12/2018;16:31:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/12/2018;12:17:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/12/2018;14:48:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/12/2018;10:32:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
06/12/2018;11:47:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/12/2018;13:09:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/12/2018;11:09:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/12/2018;10:25:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/12/2018;12:30:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/12/2018;11:09:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/12/2018;14:55:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/12/2018;12:59:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
14/12/2018;14:53:20;alaska-&-square;WIN;16;Venda;264,00;0;264,00
14/12/2018;16:25:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/12/2018;15:36:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/12/2018;10:13:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
18/12/2018;13:20:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
19/12/2018;10:44:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
19/12/2018;14:32:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
19/12/2018;15:28:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
20/12/2018;11:06:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
20/12/2018;14:20:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
21/12/2018;14:07:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/12/2018;13:06:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
26/12/2018;16:14:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
27/12/2018;11:44:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
27/12/2018;13:08:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
27/12/2018;15:23:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/12/2018;13:04:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
02/01/2019;15:12:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/01/2019;12:12:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/01/2019;15:33:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/01/2019;12:03:20;alaska-&-square;WIN;16;Venda;264,00;0;264,00
04/01/2019;13:20:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
04/01/2019;14:00:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
07/01/2019;15:03:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/01/2019;13:21:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/01/2019;10:10:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/01/2019;13:45:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
09/01/2019;15:39:40;alaska-&-square;WIN;16;Venda;-312,00;0;-312,00
10/01/2019;15:05:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/01/2019;12:22:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/01/2019;14:13:20;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
15/01/2019;13:13:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
16/01/2019;13:35:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/01/2019;10:28:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/01/2019;11:15:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
22/01/2019;11:34:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/01/2019;13:03:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/01/2019;16:10:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/01/2019;13:20:20;alaska-&-square;WIN;16;Venda;264,00;0;264,00
24/01/2019;11:34:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
24/01/2019;14:11:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
28/01/2019;11:13:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/01/2019;14:59:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/01/2019;12:32:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/01/2019;15:06:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
31/01/2019;14:10:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/02/2019;11:10:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
01/02/2019;12:21:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/02/2019;14:19:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/02/2019;12:31:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
04/02/2019;16:41:40;alaska-&-square;WIN;16;Venda;-280,00;0;-280,00
05/02/2019;11:05:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
06/02/2019;14:12:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
06/02/2019;16:07:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/02/2019;11:09:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/02/2019;13:06:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/02/2019;12:41:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/02/2019;16:18:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
11/02/2019;10:00:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/02/2019;12:19:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/02/2019;14:08:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/02/2019;15:10:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/02/2019;16:35:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
12/02/2019;11:24:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/02/2019;13:11:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
13/02/2019;10:03:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/02/2019;13:20:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/02/2019;16:49:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/02/2019;14:21:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/02/2019;16:40:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/02/2019;10:03:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/02/2019;11:05:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/02/2019;14:15:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
18/02/2019;16:28:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/02/2019;14:07:20;alaska-&-square;WIN;16;Venda;264,00;0;264,00
20/02/2019;11:10:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
20/02/2019;13:45:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
20/02/2019;16:02:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
20/02/2019;16:11:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
21/02/2019;13:42:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/02/2019;10:20:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
22/02/2019;12:07:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
25/02/2019;13:13:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/02/2019;14:39:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/02/2019;10:24:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/02/2019;10:11:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/02/2019;15:48:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
01/03/2019;12:20:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
01/03/2019;13:11:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/03/2019;10:15:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/03/2019;11:35:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/03/2019;13:52:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
12/03/2019;10:03:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/03/2019;12:03:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/03/2019;16:16:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
13/03/2019;11:16:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
13/03/2019;13:26:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
14/03/2019;10:00:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
14/03/2019;13:15:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
15/03/2019;11:08:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
15/03/2019;15:08:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
14/03/2022;10:18:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/03/2021;10:22:05;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/03/2018;10:28:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
19/03/2019;10:01:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
19/03/2019;14:47:20;alaska-&-square;WIN;16;Venda;264,00;0;264,00
19/03/2019;16:09:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
20/03/2019;12:42:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
20/03/2019;16:04:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
21/03/2019;10:42:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
22/03/2019;12:51:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/03/2019;16:07:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/03/2018;10:30:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
06/03/2023;11:04:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
21/03/2022;11:05:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
26/03/2019;11:04:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/03/2019;15:04:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
27/03/2019;10:06:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/03/2019;14:08:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
27/03/2019;15:00:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/03/2019;10:01:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
28/03/2019;12:02:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
28/03/2019;15:08:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
28/03/2019;16:52:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
29/03/2019;10:00:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
29/03/2019;11:36:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
29/03/2019;13:22:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/03/2019;14:10:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/04/2019;10:25:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/04/2019;12:15:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
01/04/2019;13:10:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/04/2019;16:09:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
10/04/2018;10:29:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/04/2021;10:30:04;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/04/2019;12:18:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/04/2019;13:55:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
04/04/2019;10:21:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/04/2019;13:19:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
04/04/2019;14:07:20;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
05/04/2019;10:03:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
05/04/2019;12:50:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
05/04/2019;15:56:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/04/2019;10:24:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
08/04/2019;15:42:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/04/2019;15:04:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/04/2019;10:12:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
11/04/2019;14:21:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
12/04/2019;11:02:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
12/04/2019;15:14:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/04/2019;10:13:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/04/2019;14:04:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/04/2019;16:18:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/04/2018;10:33:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
30/04/2019;10:53:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/04/2024;11:00:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
17/04/2019;10:35:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/04/2019;15:04:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/04/2019;13:03:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/04/2019;16:02:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/04/2019;10:30:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/04/2019;15:07:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/04/2021;11:04:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/04/2022;11:05:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/04/2021;11:05:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
25/04/2019;14:16:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/04/2019;10:04:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/04/2019;14:37:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/04/2019;14:33:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
24/04/2018;11:15:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/04/2019;11:29:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/05/2019;11:24:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/05/2019;15:36:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/05/2019;10:16:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
03/05/2019;15:35:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
06/05/2019;10:31:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
07/05/2019;14:08:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/05/2019;16:56:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/05/2019;10:37:20;alaska-&-square;WIN;16;Venda;264,00;0;264,00
10/05/2019;15:15:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
13/05/2019;11:04:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
13/05/2019;12:04:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/05/2019;16:18:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/05/2019;10:48:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/05/2019;13:24:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/05/2019;15:05:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/05/2019;12:07:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
15/05/2019;15:27:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/05/2019;15:19:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/05/2019;11:05:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
17/05/2019;12:41:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
20/05/2019;10:30:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
20/05/2019;12:20:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
20/05/2019;16:14:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
21/05/2019;10:06:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
21/05/2019;16:43:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/05/2019;10:18:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/05/2019;12:05:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/05/2019;13:15:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/05/2019;10:33:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/05/2019;13:54:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
24/05/2019;10:19:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
24/05/2019;15:13:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/05/2019;12:10:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
27/05/2019;15:14:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/05/2019;10:58:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/05/2019;15:05:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/05/2019;12:23:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/05/2019;15:04:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/05/2019;10:05:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
30/05/2019;14:36:20;alaska-&-square;WIN;16;Venda;264,00;0;264,00
31/05/2019;12:12:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/06/2019;10:53:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
03/06/2019;13:20:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/06/2019;15:32:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/06/2019;10:00:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
04/06/2019;14:10:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/06/2019;15:23:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
06/06/2019;10:38:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/06/2019;16:07:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
07/06/2019;10:24:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/06/2019;15:45:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/06/2019;16:24:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/06/2019;10:34:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
11/06/2019;11:03:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
12/06/2019;10:30:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/06/2019;10:05:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/06/2019;11:08:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/06/2019;10:30:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
17/06/2019;10:10:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
17/06/2019;14:45:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/06/2019;16:50:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
24/06/2019;10:16:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
24/06/2019;14:24:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/06/2019;12:06:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
28/06/2019;10:34:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
28/06/2019;13:45:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
01/07/2019;10:57:21;alaska-&-square;WIN;16;Venda;264,00;0;264,00
01/07/2019;15:28:14;alaska-&-square;WIN;16;Venda;264,00;0;264,00
02/07/2019;10:26:05;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/07/2019;12:15:13;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/07/2019;14:55:21;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/07/2019;11:03:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
03/07/2019;13:25:59;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
04/07/2019;12:10:16;alaska-&-square;WIN;16;Venda;264,00;0;264,00
04/07/2019;16:40:21;alaska-&-square;WIN;16;Venda;4,00;0;4,00
08/07/2019;10:00:08;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
08/07/2019;14:39:21;alaska-&-square;WIN;16;Venda;264,00;0;264,00
11/07/2019;16:34:08;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
12/07/2019;10:21:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/07/2019;14:40:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/07/2019;10:10:03;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/07/2019;16:45:16;alaska-&-square;WIN;16;Venda;-248,00;0;-248,00
17/07/2019;10:30:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/07/2019;14:08:43;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/07/2019;16:05:08;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
